1784659116.2105994,24.9853515625,999.161789559856,46.72067080341792,51.608
1784659131.2907019,24.9802734375,999.1367068119769,46.63751688644612,50.634
1784659146.3707962,24.9904296875,999.139993365989,46.98734599453667,50.634
1784659161.4508967,24.9802734375,999.1580513563567,46.92795570958071,50.634
1784659176.530969,24.9802734375,999.1694778470793,46.37674667498344,51.121
1784659191.6110287,24.9802734375,999.168723633454,46.66715463714866,50.634
1784659206.69111,24.975390625,999.2009222004351,46.64953849294898,51.121
1784659221.7711651,24.9802734375,999.1598300689791,46.70864705434975,51.121
1784659236.8514824,24.9853515625,999.1829533413396,46.70864705434975,50.634
1784659251.9758651,24.8845703125,999.1583215036388,46.75042348587,51.121
1784659267.0560076,24.965234375,999.1616087816922,47.153176908144,51.121
1784659282.136711,24.9703125,999.1199444941439,46.73822694282253,50.147
1784659297.255253,24.8896484375,999.1671173751056,46.9462681840228,50.634
1784659312.3353078,24.9853515625,999.1341740669568,46.868625772126336,50.634
1784659327.4154155,24.9853515625,999.1456003705448,46.99907980452961,51.121
1784659342.4955213,24.9703125,999.1598300689791,46.63751688644612,50.147
1784659357.6176467,24.874609375,999.1402545264896,46.839396347694915,50.634
1784659372.6978474,24.9703125,999.1222963586125,46.77367764954322,50.147
1784659387.7779605,24.96015625,999.1707722925139,47.23602358572533,51.121
1784659402.8584232,24.955078125,999.1322140544554,46.8032552024913,51.608
1784659417.9442844,24.86953125,999.1263933243251,47.00458695808346,49.66
1784659433.069605,24.8794921875,999.1103858310717,47.05847046410953,50.147
1784659448.194844,24.859375,999.1075830206756,46.898554088576944,50.634
1784659463.2749703,24.96015625,999.1233207843765,47.09959330968519,50.634
1784659478.3999617,24.86953125,999.1271478923854,47.25405508643175,51.608
1784659493.4800606,24.9501953125,999.1383915002416,47.093423815734496,51.121
1784659508.560094,24.9501953125,999.0939265900062,46.93341135881805,50.147
1784659523.6401975,24.9400390625,999.1289265176316,46.820919753248624,50.634
1784659538.7202227,24.9451171875,999.1210574924227,47.342378827116214,49.66
1784659553.8398905,24.9400390625,999.1299505460478,47.22429629345454,49.66
1784659568.9275856,24.8494140625,999.1294985136512,47.25935470869742,49.66
1784659584.0459418,24.8392578125,999.0943638831482,46.981298920222464,50.147
1784659599.1268673,24.9400390625,999.1490630871485,46.93933788035308,51.121
1784659614.2082741,24.9298828125,999.1333245571458,46.909586603285916,50.147
1784659629.2963738,24.8443359375,999.1379052045181,46.74358500182994,49.66
1784659644.3765445,24.925,999.1368816943337,47.09922718828913,51.121
1784659659.4566395,24.925,999.1307909878628,46.74358500182994,50.147
1784659674.5366993,24.919921875,999.1264788140107,47.00428745652383,49.66
1784659689.6599865,24.82421875,999.1549354555649,46.975134449303575,50.634
1784659704.7400825,24.919921875,999.1495998335017,47.04577014001347,50.147
1784659719.8201263,24.909765625,999.1722680134567,47.14645206829393,50.634
1784659734.9451532,24.819140625,999.157284280779,47.05218094750786,51.121
1784659750.0252898,24.919921875,999.1877856973617,46.97441866480363,50.634
1784659765.151129,24.8140625,999.1271313838716,46.53038366894918,50.147
1784659780.231789,24.8998046875,999.1806717561294,46.826267463756864,49.66
1784659795.3142755,24.8896484375,999.1733708486153,46.81424243946753,50.634
1784659810.4328043,24.7888671875,999.1941050715941,46.81464588897785,50.147
1784659825.5558965,24.7939453125,999.1895275739879,46.8384686578919,49.173
1784659840.6406572,24.7787109375,999.1967560802855,46.950417934479084,50.147
1784659855.7207954,24.8794921875,999.2366380702989,46.51194819902716,50.634
1784659870.8008473,24.86953125,999.1959994556214,46.464427474686104,49.66
1784659885.8812327,24.86953125,999.225210724629,46.837829165581034,51.121
1784659900.9682193,24.7787109375,999.2079941470746,46.70734649586584,50.634
1784659916.0483618,24.86953125,999.2750064081919,46.683754284823195,49.66
1784659931.173412,24.7787109375,999.27424914861,46.43506330700698,51.121
1784659946.2535899,24.854296875,999.2339128317686,46.68951174736751,49.66
1784659961.3336368,24.864453125,999.2453402917907,46.92659839310546,51.608
1784659976.4137294,24.874609375,999.242804702017,46.60062236163193,50.147
1784659991.4938254,24.854296875,999.2733002499886,46.499768626503254,50.147
1784660006.6098678,24.854296875,999.278704714098,46.559745160010245,50.634
1784660021.6899981,24.874609375,999.2720161339731,46.60067830093576,50.147
1784660036.7700973,24.86953125,999.3184459911885,46.82011004721587,50.147
1784660051.886367,24.864453125,999.265498601852,46.55376301627017,51.121
1784660066.9738076,24.7787109375,999.2925992173758,46.55321373956352,50.634
1784660082.0539718,24.864453125,999.3115956549927,46.4585010636811,49.66
1784660097.179231,24.773828125,999.3253678796569,46.44115220803306,49.66
1784660112.261267,24.86953125,999.321245320989,46.69560644648592,50.147
1784660127.3423529,24.859375,999.2890424639169,46.64210436400706,50.147
1784660142.4647691,24.7787109375,999.3028420999551,46.719821140268316,49.173
1784660157.5896351,24.76875,999.2928620730574,46.612974387160946,49.173
1784660172.714845,24.773828125,999.2839703339363,47.027690809675356,49.173
1784660187.8362439,24.773828125,999.2792690464227,46.61308633335001,48.199
1784660202.9617016,24.75859375,999.2814341712743,46.51798455136936,48.199
1784660218.0867739,24.763671875,999.3042900572055,46.66027391991805,48.686
1784660233.2122219,24.76875,999.2796558382433,46.43511728874277,48.199
1784660248.2942467,24.859375,999.2953982432097,46.52352793977499,47.712
1784660263.4165082,24.859375,999.3390991530962,46.4823703325632,49.173
1784660278.501287,24.76875,999.2992175065809,46.3100761893847,48.686
1784660293.5834692,24.8392578125,999.3177589546785,46.393097560921234,47.712
